股票代码,股票名称,涨跌幅,最新价,最高,最低,今开,涨跌额,换手率,量比,动态市盈率,成交量,成交额,昨日收盘,总市值,流通市值,行情ID,市场类型,更新时间,最新交易日
002836,新宏泽,-,-,-,-,-,-,0.0,-,66.69,-,-,15.54,3580416000,3580416000,0.002836,深A,2025-12-05 09:04:33,2025-12-05
002835,同为股份,-,-,-,-,-,-,0.0,-,23.58,-,-,16.8,3687498041,2138441743,0.002835,深A,2025-12-05 09:04:09,2025-12-05
002833,弘亚数控,-,-,-,-,-,-,0.0,-,15.4,-,-,16.43,6970130643,4740917756,0.002833,深A,2025-12-05 09:04:30,2025-12-05
002832,比音勒芬,-,-,-,-,-,-,0.0,-,10.69,-,-,15.48,8834545660,6028195036,0.002832,深A,2025-12-05 09:04:06,2025-12-05
002831,裕同科技,-,-,-,-,-,-,0.0,-,17.05,-,-,29.16,26842173660,14900562266,0.002831,深A,2025-12-05 09:04:30,2025-12-05
002830,名雕股份,-,-,-,-,-,-,0.0,-,129.53,-,-,20.6,2746804000,1377161500,0.002830,深A,2025-12-05 09:04:33,2025-12-05
002829,星网宇达,-,-,-,-,-,-,0.0,-,115.1,-,-,28.34,5889318226,4139027073,0.002829,深A,2025-12-05 09:04:30,2025-12-05
002828,贝肯能源,-,-,-,-,-,-,0.0,-,60.42,-,-,11.63,2337485788,2251125769,0.002828,深A,2025-12-05 09:04:27,2025-12-05
002827,高争民爆,-,-,-,-,-,-,0.0,-,56.89,-,-,34.51,9560857460,9524760000,0.002827,深A,2025-12-05 09:04:24,2025-12-05
002826,易明医药,-,-,-,-,-,-,0.0,-,31.78,-,-,18.17,3464614718,3167510488,0.002826,深A,2025-12-05 09:04:21,2025-12-05
002825,纳尔股份,-,-,-,-,-,-,0.0,-,20.08,-,-,11.29,3855931584,2896381850,0.002825,深A,2025-12-05 09:04:03,2025-12-05
002824,和胜股份,-,-,-,-,-,-,0.0,-,42.82,-,-,18.4,5725690619,3480470087,0.002824,深A,2025-12-05 09:04:27,2025-12-05
002823,凯中精密,-,-,-,-,-,-,0.0,-,21.39,-,-,15.55,5106137157,3404179518,0.002823,深A,2025-12-05 09:03:45,2025-12-05
002822,*ST中装,-,-,-,-,-,-,0.0,-,-5.81,-,-,4.08,3921199027,3295010040,0.002822,深A,2025-12-05 09:04:00,2025-12-05
002821,凯莱英,-,-,-,-,-,-,0.0,-,30.7,-,-,90.84,32756333525,28796273914,0.002821,深A,2025-12-05 09:03:57,2025-12-05
002820,桂发祥,-,-,-,-,-,-,0.0,-,1901.62,-,-,12.87,2585174957,2585174957,0.002820,深A,2025-12-05 09:04:24,2025-12-05
002819,东方中科,-,-,-,-,-,-,0.0,-,-72.45,-,-,26.5,7939667650,6229600920,0.002819,深A,2025-12-05 09:04:18,2025-12-05
002818,富森美,-,-,-,-,-,-,0.0,-,12.96,-,-,11.02,8248017519,3287896245,0.002818,深A,2025-12-05 09:04:15,2025-12-05
002817,黄山胶囊,-,-,-,-,-,-,0.0,-,36.9,-,-,8.07,2413722232,2340617111,0.002817,深A,2025-12-05 09:04:12,2025-12-05
002816,*ST和科,-,-,-,-,-,-,0.0,-,225.54,-,-,20.25,2025000000,2025000000,0.002816,深A,2025-12-05 09:04:09,2025-12-05
002815,崇达技术,-,-,-,-,-,-,0.0,-,38.7,-,-,13.29,16183838014,10328217366,0.002815,深A,2025-12-05 09:04:27,2025-12-05
002813,路畅科技,-,-,-,-,-,-,0.0,-,-35.94,-,-,27.76,3331200000,3327204642,0.002813,深A,2025-12-05 09:04:21,2025-12-05
002812,恩捷股份,-,-,-,-,-,-,0.0,-,-472.35,-,-,55.35,54365884583,45532805073,0.002812,深A,2025-12-05 09:03:42,2025-12-05
002811,郑中设计,-,-,-,-,-,-,0.0,-,24.16,-,-,14.17,4363934971,4011708022,0.002811,深A,2025-12-05 09:04:24,2025-12-05
002810,山东赫达,-,-,-,-,-,-,0.0,-,24.04,-,-,12.83,4466596594,4131966843,0.002810,深A,2025-12-05 09:03:39,2025-12-05
002809,红墙股份,-,-,-,-,-,-,0.0,-,-277.53,-,-,11.12,2353117178,1546985421,0.002809,深A,2025-12-05 09:04:06,2025-12-05
002808,*ST恒久,-,-,-,-,-,-,0.0,-,-41.3,-,-,5.05,1357440000,833279936,0.002808,深A,2025-12-05 09:04:03,2025-12-05
002807,江阴银行,-,-,-,-,-,-,0.0,-,6.97,-,-,4.83,11888527171,11872219246,0.002807,深A,2025-12-05 09:04:21,2025-12-05
002806,华锋股份,-,-,-,-,-,-,0.0,-,-203.56,-,-,12.68,2694236117,2207661988,0.002806,深A,2025-12-05 09:04:18,2025-12-05
002805,丰元股份,-,-,-,-,-,-,0.0,-,-10.03,-,-,17.87,5004717018,4977556226,0.002805,深A,2025-12-05 09:04:36,2025-12-05
002803,吉宏股份,-,-,-,-,-,-,0.0,-,25.02,-,-,15.97,7192972449,4611659902,0.002803,深A,2025-12-05 09:04:33,2025-12-05
002802,洪汇新材,-,-,-,-,-,-,0.0,-,57.5,-,-,12.92,2355341711,2350701945,0.002802,深A,2025-12-05 09:04:15,2025-12-05
002801,微光股份,-,-,-,-,-,-,0.0,-,19.29,-,-,32.58,7481410560,3772851966,0.002801,深A,2025-12-05 09:04:30,2025-12-05
002800,天顺股份,-,-,-,-,-,-,0.0,-,-136.41,-,-,15.14,2305111434,2120829368,0.002800,深A,2025-12-05 09:03:54,2025-12-05
002799,环球印务,-,-,-,-,-,-,0.0,-,-106.96,-,-,8.94,2861157600,2861120052,0.002799,深A,2025-12-05 09:04:27,2025-12-05
002798,帝欧水华,-,-,-,-,-,-,0.0,-,-16.34,-,-,6.0,3080087460,2647726050,0.002798,深A,2025-12-05 09:04:18,2025-12-05
002797,第一创业,-,-,-,-,-,-,0.0,-,27.65,-,-,6.76,28408224000,28408224000,0.002797,深A,2025-12-05 09:04:24,2025-12-05
002796,世嘉科技,-,-,-,-,-,-,0.0,-,-69.57,-,-,18.75,4731880275,4269528806,0.002796,深A,2025-12-05 09:03:51,2025-12-05
002795,永和智控,-,-,-,-,-,-,0.0,-,-37.05,-,-,6.7,2986552323,2913981065,0.002795,深A,2025-12-05 09:04:00,2025-12-05
002793,罗欣药业,-,-,-,-,-,-,0.0,-,191.77,-,-,5.39,5862101940,5853191504,0.002793,深A,2025-12-05 09:04:21,2025-12-05
002792,通宇通讯,-,-,-,-,-,-,0.0,-,438.33,-,-,28.14,14771626017,9381988701,0.002792,深A,2025-12-05 09:04:18,2025-12-05
002791,坚朗五金,-,-,-,-,-,-,0.0,-,354.04,-,-,22.09,7817319937,4225293114,0.002791,深A,2025-12-05 09:04:15,2025-12-05
002790,瑞尔特,-,-,-,-,-,-,0.0,-,45.3,-,-,8.9,3719063470,2320207750,0.002790,深A,2025-12-05 09:04:12,2025-12-05
002789,*ST建艺,-,-,-,-,-,-,0.0,-,-3.46,-,-,9.9,1580272789,1549014380,0.002789,深A,2025-12-05 09:03:57,2025-12-05
002788,鹭燕医药,-,-,-,-,-,-,0.0,-,13.49,-,-,10.17,3951215205,3882842956,0.002788,深A,2025-12-05 09:03:48,2025-12-05
002787,华源控股,-,-,-,-,-,-,0.0,-,35.38,-,-,12.05,4038878018,3022864374,0.002787,深A,2025-12-05 09:04:09,2025-12-05
002786,银宝山新,-,-,-,-,-,-,0.0,-,-299.83,-,-,9.05,4485288600,4471713600,0.002786,深A,2025-12-05 09:04:06,2025-12-05
002785,万里石,-,-,-,-,-,-,0.0,-,3105.07,-,-,36.75,8328273791,7110942095,0.002785,深A,2025-12-05 09:03:54,2025-12-05
002783,凯龙股份,-,-,-,-,-,-,0.0,-,24.81,-,-,8.95,4469250941,4078929707,0.002783,深A,2025-12-05 09:03:45,2025-12-05
002782,可立克,-,-,-,-,-,-,0.0,-,27.92,-,-,17.44,8649612387,8484580928,0.002782,深A,2025-12-05 09:03:51,2025-12-05
002781,奇信退,-,-,-,-,-,-,0.0,-,-,-,-,0.42,-,-,0.002781,深A,2025-12-05 08:00:00,2025-12-05
002780,三夫户外,-,-,-,-,-,-,0.0,-,83.12,-,-,14.92,2351205291,1949324244,0.002780,深A,2025-12-05 09:03:48,2025-12-05
002779,中坚科技,-,-,-,-,-,-,0.0,-,691.62,-,-,112.27,20747496000,18615301770,0.002779,深A,2025-12-05 09:04:12,2025-12-05
002778,中晟高科,-,-,-,-,-,-,0.0,-,31.52,-,-,21.23,2648512559,2620392150,0.002778,深A,2025-12-05 09:03:45,2025-12-05
002777,久远银海,-,-,-,-,-,-,0.0,-,129.73,-,-,18.13,7401228719,7333793332,0.002777,深A,2025-12-05 09:04:03,2025-12-05
002776,*ST柏龙,-,-,-,-,-,-,0.0,-,-,-,-,0.4,-,-,0.002776,深A,2025-12-05 08:00:00,2025-12-05
002775,文科股份,-,-,-,-,-,-,0.0,-,152.62,-,-,4.14,2633992204,1951645684,0.002775,深A,2025-12-05 09:04:15,2025-12-05
002774,快意电梯,-,-,-,-,-,-,0.0,-,44.09,-,-,9.09,3060493011,2561306889,0.002774,深A,2025-12-05 09:04:12,2025-12-05
002773,康弘药业,-,-,-,-,-,-,0.0,-,20.72,-,-,30.97,28533309945,21271249878,0.002773,深A,2025-12-05 09:03:42,2025-12-05
002772,众兴菌业,-,-,-,-,-,-,0.0,-,18.75,-,-,12.99,5108205253,5067859534,0.002772,深A,2025-12-05 09:04:00,2025-12-05
002771,真视通,-,-,-,-,-,-,0.0,-,-46.42,-,-,15.57,3266027037,2717193178,0.002771,深A,2025-12-05 09:03:57,2025-12-05
002770,科迪退,-,-,-,-,-,-,0.0,-,-,-,-,0.6,-,-,0.002770,深A,2025-12-05 08:00:00,2025-12-05
002769,普路通,-,-,-,-,-,-,0.0,-,100.66,-,-,12.94,4830735619,4826752376,0.002769,深A,2025-12-05 09:03:42,2025-12-05
002768,国恩股份,-,-,-,-,-,-,0.0,-,17.8,-,-,53.83,14601387500,9514351569,0.002768,深A,2025-12-05 09:03:39,2025-12-05
002767,先锋电子,-,-,-,-,-,-,0.0,-,111.17,-,-,20.62,3093000000,2684693503,0.002767,深A,2025-12-05 09:03:39,2025-12-05
002766,索菱股份,-,-,-,-,-,-,0.0,-,21515.4,-,-,5.17,4463641636,4420696307,0.002766,深A,2025-12-05 09:04:09,2025-12-05
