股票代码,股票名称,涨跌幅,最新价,最高,最低,今开,涨跌额,换手率,量比,动态市盈率,成交量,成交额,昨日收盘,总市值,流通市值,行情ID,市场类型,更新时间,最新交易日
BK1003,抽水蓄能,-0.66,1552.41,1565.1,1547.73,1554.32,-10.29,1.51,1.02,19.64,17685751,17734448440.0,1562.7,1003388480000,902714240000,90.BK1003,板块,2025-09-25 15:24:33,2025-09-25
BK0683,央国企改革,-0.66,4833.28,4872.21,4824.83,4860.52,-32.13,1.21,0.86,16.05,470115077,561942050245.0,4865.41,49583491328000,37772795136000,90.BK0683,板块,2025-09-25 15:24:33,2025-09-25
BK1108,科创板做市股,-0.66,1298.01,1313.32,1297.45,1303.94,-8.64,1.67,0.89,145.87,6954686,41200306449.0,1306.65,2366204336000,1506879760000,90.BK1108,板块,2025-09-25 15:24:30,2025-09-25
BK0494,节能环保,-0.67,13741.19,13912.2,13723.72,13820.97,-92.6,3.13,1.1,35.62,123772815,157021203218.0,13833.79,4669787904000,4095569872000,90.BK0494,板块,2025-09-25 15:24:33,2025-09-25
BK1181,并购重组概念,-0.67,1252.93,1269.17,1251.33,1261.03,-8.42,3.6,1.15,99.23,41734156,76260244150.0,1261.35,2570871664000,2309025424000,90.BK1181,板块,2025-09-25 15:24:30,2025-09-25
BK0968,固态电池,-0.67,2301.02,2330.21,2301.02,2312.53,-15.48,4.02,1.04,41.85,83985662,215196913323.0,2316.5,7443210240000,6081511680000,90.BK0968,板块,2025-09-25 15:24:33,2025-09-25
BK0574,锂电池,-0.67,3877.27,3928.89,3876.84,3901.67,-26.08,3.8,0.98,40.43,141131698,290981849825.0,3903.35,9934777856000,8516570624000,90.BK0574,板块,2025-09-25 15:24:33,2025-09-25
BK1175,玻璃基板,-0.67,1807.06,1826.7,1801.0,1817.19,-12.22,2.84,0.92,74.01,16067479,34205110366.0,1819.28,612512336000,560882224000,90.BK1175,板块,2025-09-25 15:24:30,2025-09-25
BK1005,专精特新,-0.67,1568.82,1589.56,1567.08,1577.46,-10.56,4.34,0.9,112.86,109592513,384023766413.0,1579.38,10698550528000,8367862016000,90.BK1005,板块,2025-09-25 15:24:33,2025-09-25
BK0898,胎压监测,-0.67,2606.1,2637.56,2598.76,2613.89,-17.47,3.74,0.82,48.08,6815514,19990632607.0,2623.57,422533136000,396897488000,90.BK0898,板块,2025-09-25 15:24:33,2025-09-25
