股票代码,股票名称,涨跌幅,最新价,最高,最低,今开,涨跌额,换手率,量比,动态市盈率,成交量,成交额,昨日收盘,总市值,流通市值,行情ID,市场类型,更新时间,最新交易日
123233,凯盛转债,0.34,133.505,135.203,129.0,133.0,0.455,23.39,1.82,-,152024,201052766.338,133.05,867583578,867583578,0.123233,深A,2025-09-02 15:34:21,2025-09-02
118034,晶能转债,0.33,112.959,114.1,110.793,112.678,0.374,2.23,0.93,-,223315,250594065.0,112.585,11295767838,11295767838,1.118034,沪A,2025-09-02 16:11:41,2025-09-02
113648,巨星转债,0.33,121.092,121.545,119.9,120.7,0.401,5.13,0.69,-,46169,55707869.0,120.691,1089511950,1089511950,1.113648,沪A,2025-09-02 16:11:46,2025-09-02
123185,能辉转债,0.33,129.254,130.0,126.088,128.834,0.421,19.29,0.96,-,67091,85955250.125,128.833,449643128,449643128,0.123185,深A,2025-09-02 15:34:45,2025-09-02
127098,欧晶转债,0.33,117.39,118.165,115.348,116.998,0.39,8.54,1.24,-,40070,46694650.938,117.0,550913618,550913618,0.127098,深A,2025-09-02 15:35:00,2025-09-02
127037,银轮转债,0.31,404.9,413.2,384.326,402.843,1.25,31.8,1.16,-,160796,645141247.63,403.65,2047184118,2047184118,0.127037,深A,2025-09-02 15:34:42,2025-09-02
113647,禾丰转债,0.27,119.15,119.688,116.55,118.942,0.315,5.23,0.99,-,76715,90625160.0,118.835,1747893564,1747893564,1.113647,沪A,2025-09-02 16:11:36,2025-09-02
110063,鹰19转债,0.26,118.787,118.92,116.985,118.4,0.303,3.73,1.17,-,47482,55978710.0,118.484,1511209402,1511209402,1.110063,沪A,2025-09-02 16:11:37,2025-09-02
113632,鹤21转债,0.26,130.779,131.25,128.562,130.48,0.338,18.83,1.68,-,383123,496640214.0,130.441,2660568499,2660568499,1.113632,沪A,2025-09-02 16:11:40,2025-09-02
113043,财通转债,0.25,133.336,133.986,130.738,133.004,0.331,4.73,0.97,-,179842,238028971.0,133.005,5065994651,5065994651,1.113043,沪A,2025-09-02 16:11:38,2025-09-02
